label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12
5	-325 m^2	-0.2029	Irvine	golf	0.2519	-0.1915	333	862	-1250	0.5935	1560	Electrical Engineering	948
1	974 m^2	1.2828	Santa Clarita	motor sports	0.3906	0.8821	834	-51	466	-0.0437	556	Computer Science	-401
5	1722 m^2	0.2776	Long Beach	running	-0.2654	0.3146	610	-1866	0	0.2957	445		396
0	419 m^2	-0.3094	Los Angeles	ice hockey	1.6849	1.763	-1346	-1509	-404	1.2188	880	Computer Engineering	-694
1	880 m^2	0.5773	Santa Clarita	motor sports	0.8387	1.5033	275	-756	602	0.5032	304	Computer Science	-394
0	-247 m^2	1.5232	None	ice hockey	0.8312	1.3608	-1712	468	450	2.0305	-166	Computer Engineering	285
2	1806 m^2	-0.0129	Santa Ana	volleyball	0.2838	-0.0845	-528	-77	329	1.873	853	Games and Playable Media	1359
4	1387 m^2	1.0792	San Francisco	badminton	0.2015	0.4897	-33	545	462	0.8214	889	Bioinformatics	-507
1	1017 m^2	0.9236	Santa Clarita	motor sports	-0.2697	0.5824	817	698	1504	1.3401	891	Computer Science	693
1	634 m^2	-0.3063	Santa Clarita	motor sports	0.0011	0.7435	1010	1616	740	0.8628	1527	Computer Science	830
1	1914 m^2	0.4091	Santa Clarita	motor sports	1.5799	0.0444	382	2475	3461	-1.4533	n/a	Computer Science	278
5	-594 m^2	-1.1151	Sacramento	running	-0.7895	0.4856	651	563	-326	-0.0954	2383	Electrical Engineering	-58
5	1434 m^2	0.0092	Sacramento	running	0.719	0.4172	-824	-198	1029	2.5773	624	Bioengineering	-596
5	696 m^2	0.8294	Irvine	golf	1.5433	0.6606	877	1220	-652	0.1116	1604	Bioengineering	-245
4	24 m^2	2.2586	Anaheim	Track & Field	1.6219	-0.5722	1023	-923	2011	3.0092	-1214	Bioinformatics	348
0	-340 m^2	-0.531	Chula Vista	ice hockey	0.5984	0.92	514	484	481	-1.6701	1142	Computer Science	71
0	1190 m^2	0.5963	Los Angeles	ice hockey	2.2589	1.301	651	-428	941	1.1997	268	Computer Game Design	574
4	1100 m^2	1.1595	Fresno	badminton	-0.8389	0.6878	839	-253	1372	0.9225	299	Games and Playable Media	-1171
1	2040 m^2	0.691	Santa Clarita	motor sports	0.1761	0.3774	991	499	1789	0.2853	1557	Computer Science	-574
1	1374 m^2	1.2045	Santa Clarita	motor sports	0.1145	0.8021	852	-1586	1264	0.1581	817	Computer Science	800
3	1267 m^2	0.281	San Diego	basketball, football	0.5665	0.7918	-927	578	935	1.142	729	Biotechnology	195
5	0 m^2	1.2512	Sacramento	golf	-0.6236	-0.4317	59	1903	373	0.6739	1371	Statistics	-74
3	-833 m^2	0.4712	Modesto	soccer, football	1.0229	1.2537	2184	-1	1846	-0.8046	1206	N/A	833
2	750 m^2	0.7666	Bakersfield	volleyball, baseball	0.478	1.1273	1445	1086	534	n/a	56	Statistics	2681
1	1401 m^2	1.8963	sANTA cLARITA	motor sports	-0.5202	0.5892	677	-451	1727	1.3397	1167	Computer Science	-397
4	163 m^2	1.138	Moreno Valley	badminton	0.8151	1.4102	2197	-5	1014	0.5005	198	Human Computer Interaction	1323
5	512 m^2	0.1711	Irvine	running	1.3227	0.5277	538	100	84	0.7234	1158	Games and Playable Media	-229
5	1231 m^2	-0.9795	Long Beach	running	-0.7944	-0.5549	-1016	1544	1655	0.4769	-55	Bioengineering	-461
5	1236 m^2	0.3233	Long Beach		1.6267	0.6296	-160	1165	-1505	1.4795	1175	Electrical Engineering	-39
1	756 m^2	-0.4991	Santa Clarita	motor sports	2.1015	0.5033	143	1535	245	0.3557	705	Computer Science	210
0	-843 m^2	0.5902	Chula Vista	tennis	1.2601	1.6759	-1853	483	402	1.0866	135	Data Science	134
5	363 m^2	0.1196	Long Beach	running	-0.045	-0.2946	502	507	288	-0.283	1590	Natural Language Processing	-1104
3	-128 m^2	0.3978	San Diego	football, soccer	1.6028	0.3545	80	-1520	-168	0.8548	334	Technology and Information Management	620
2	-955 m^2	0.3135	Bakersfield	soccer, football	0.0644	0.309	-47	1467	2334	0.0181	201	Statistics	-609
4	1647 m^2	-0.1051	Fresno	track & field	-0.1948	0.5103	979	599	-389	-1.1049	-1747	Biotechnology	-48
4	2537 m^2	-0.4705	Moreno Valley	BADMINTON	0.8488	-0.3333	1273	1090	1104	-1.065	87	Human Computer Interaction	22
3	44 m^2	-0.3183	San Jose	basketball	0.7859	-0.3745	64	-1108	666	0.2127	-899	Biotechnology	383
1	1 m^2	0.6584	Santa Clarita	motor sports	0.1464	0.9713	193	512	1178	1.0085	429	Computer Science	216
4	538 m^2	-0.0347	San Francisco	track & field	-1.7653	0.9078	2469	-26	-342	2.1093	774	Bioinformatics	530
2	564 m^2	0.9987	Oakland	baseball	1.1029	0.9955	971	1448	2461	0.0942	2327	Human Computer Interaction	-292
1	2035 m^2	1.7167	Santa Clarita	motor sports	-1.0196	-0.1416	3502	1138	-165	-0.4206	-129	Computer Science	316
0	-621 m^2	0.9533	Fremont	tennis	-0.4858	-0.2226	995	2089	1215	0.1858	-795	Computer Game Design	-817
2	2446 m^2	-0.7973	Oakland	baseball, boxing	2.2473	-0.0365	715	468	993	2.2219	-893	Statistics	421
0	-771 m^2	1.5211	Los Angeles	ice hockey	-0.0262	1.5343	365	-1585	678	1.6376	478	Computer Engineering	782
5	697 m^2	-0.301	Irvine	golf	1.0708	0.0586	737	-1561	-733	-0.1279	1891	Games and Playable Media	-27
5	2163 m^2	1.3082	Sacramento	running	0.8932	-0.0972	934	-2615	378	0.925	556	Robotics Engineering	473
3	258 m^2	0.5858	San Jose	soccer, basketball	1.0875	0.5373	1633	-131	1416	0.2566	563	Applied Mathematics	1903
1	1660 m^2	1.002	Santa Clarita	MOTOR SPORTS	1.574	-0.1683	657	-316	1964	1.3921	832	Computer Science	389
0	N/A	-0.2096	Riverside	ice hockey	0.4573	1.844	-363	1016	1935	1.5775	449	Computational Media	-364
1	212 m^2	1.1414	Santa Clarita	motor sports	-0.7514	0.4877	-844	1893	-391	-0.133	1541	Computer Science	925
5	-749 m^2	-0.2749	Sacramento	golf	1.7879	0.4334	1146	194	-879	0.5847	275	Electrical Engineering	-640
0	11 m^2	0.865	Los Angeles	football, basketball	0.8515	-0.43	-825	1035	-768	0.1808	2175	Computer Engineering	633
2	1592 m^2	-0.5261	Bakersfield	boxing, baseball	N/A	0.8935	2190	112	2401	0.58	1308	Natural Language Processing	183
4	-383 m^2	0.6204	Moreno Valley	badminton	0.4294	0.5262	1309	1424	137	-0.5121	-548	Bioinformatics	1284
2	1332 m^2	1.1272	Bakersfield	boxing	0.0939	2.3057	1634	336	1826	1.9059	768	Statistics	-569
5	706 m^2	-0.7149	Irvine	RUNNING	1.3984	-0.2028	-454	-578	2057	0.3135	-357	Natural Language Processing	-564
1	-553 m^2	1.4207	Santa Clarita	motor sports	-0.101	-0.1637	-604	1503	2515	0.1452	1991	Computer Science	-151
1	483 m^2	0.6273	Santa Clarita	motor sports	0.8072	0.5771	1093	841	1066	0.3841	556	Computer Science	1069
2	2123 m^2	0.0686	Stockton	boxing	2.5261	-0.3052	1452	-774	1746	0.389	1429	Games and Playable Media	300
5	-136 m^2	0.251	Sacramento	golf	0.2129	0.2242	424	825	-1034	2.6257	1244	Electrical Engineering	1392
3	1258 m^2	0.5191	San Bernardino	basketball	1.0095	1.2774	864	-398	2048	-0.7818	646	Technology and Information Management	-491
4	451 m^2	0.7976	Anaheim	badminton	1.2244	-0.1428	-377	427	1305	-1.0372	-823	Human Computer Interaction	316
5	1142 m^2	0.4622	Long Beach	golf	0.147	0.3703	-458	-2091	85	1.9576	857	Natural Language Processing	1506
2	577 m^2	0.7445	Santa Ana	volleyball	0.4392	0.581	-534	508	919	-0.1297	2513	Electrical Engineering	100
0	-505 m^2	1.4081	stockton	tennis	-0.1157	0.0496	294	-895	608	1.7278	1340	Computational Media	1022
2	-551 m^2	1.6446	Bakersfield	boxing, baseball	0.7071	1.0236	-371	1720	1882	-0.7039	722	Statistics	67
4	856 m^2	-0.3109	Fresno	badminton	-0.7824	1.2648	733	513	810	1.0764	853	Bioinformatics	1297
1	961 m^2	0.9608	Santa Clarita	motor sports	0.5654	0.5708	445	196	749	0.5138	255	Computer Science	2044
5	-400 m^2	-0.3371	Sacramento	running	0.6804	-0.1128	1563	-1755	557	0.5566	1730	ELECTRICAL ENGINEERING	-37
0	-337 m^2	1.0393	Chula Vista	ice hockey	0.5811	0.8543	632	483	-412	0.9104	755	Applied Mathematics	-290
2	173 m^2	-1.2748	Oakland	volleyball	-1.6079	1.1047	547	1312	617	0.7219	288	Games and Playable Media	1115
4	1522 m^2	1.3539	San Francisco	badminton	0.0585	0.2037	2513	2104	388	-0.3779	551	Computer Science	-373
3	662 m^2	1.7858	San Diego	football, basketball	0.323	0.5871	841	3202	1749	0.4692	1005	Biotechnology	1815
1	506 m^2	1.3105	Santa Clarita	motor sports	None	0.3167	-85	-45	1643	-0.7949	2143	Computer Science	522
3	1194 m^2	1.4554	San Diego	football, basketball	0.5101	1.0931	1490	594	1230	0.1621	2143	Biotechnology	-772
0	1352 m^2	-0.0491	Chula Vista	ice hockey	-0.1157	0.2614	-209	2000	-408	-0.5459	960	Computer Engineering	857
2	-252 m^2	0.1963	Oakland	boxing, baseball	-0.37	-0.0581	-1515	1958	151	-2.45	-71	Statistics	905
5	1185 m^2	-0.7967	Sacramento	golf	2.1614	0.3456	-174	-1176	1347	-0.5514	576	Electrical Engineering	502
5	NULL	0.2052	Long Beach	running	0.9143	-0.8865	1237	960	215	0.0832	2025	Bioengineering	1184
2	673 m^2	-0.3484	San Francisco	boxing	0.4731	-0.0699	937	949	717	0.5348	834	Statistics	-494
1	851 m^2	0.175	Santa Clarita	motor sports	1.8142	0.5413	-1069	-285	23	0.978		Computer Science	805
5	1646 m^2	0.3626	Sacramento	running	0.8653	-0.2391	-453	659	827	0.4896	1925	Computer Science	-1091
5	515 m^2	-0.8574	Long Beach	running	0.8504	0.3339	-254	56	-1396	1.1455	1092	Electrical Engineering	-744
5	1060 m^2	-0.4153	Sacramento	running	-0.8002	0.1853	713	-149	1108	0.7965	536	Electrical Engineering	-1747
2	1362 m^2	0.7934	Santa Ana	baseball	-0.2075	1.196	1854	1887	-817	0.8525	1434	Statistics	-490
3	-6 m^2	0.1156	Modesto	baseball	0.1654	0.3267	1724	363	-789	1.1697	1116	Biotechnology	889
3	-184 m^2	0.6049	San Bernardino	basketball, football	0.4037	1.1231	2633	1017	228	-1.4082	1522	Statistics	1448
4	1042 m^2	1.4947	Fresno	badminton	0.7201	0.7401	842	2054	991	0.4803	1106	Human Computer Interaction	1763
4	489 m^2	1.2332	n/a	badminton	1.0402	0.3959	1530	1307	484	0.3717	681	Bioinformatics	701
3	1060 m^2	-0.4358	Santa Ana	basketball, football	0.0618	0.4164	276	-697	469	1.1438	1184	Biotechnology	-704
2	2270 m^2	1.2902	Oakland	boxing	1.1926	0.3136	941	1028	579	0.8471	1758	Statistics	-640
4	1064 m^2	2.2187	Anaheim	track & field	2.2109	0.6221	587	-1317	740	-0.2328	872	Bioinformatics	780
2	1305 m^2	0.3154	N/A	boxing, baseball	-0.5599	0.7591	316	1071	698	1.1395	-621	Games and Playable Media	1442
4	1065 m^2	?	Anaheim	badminton	-0.1132	0.3573	303	1527	-221	-0.6216	876	Human Computer Interaction	363
5	1214 m^2	0.4007	Long Beach	golf	0.0952	0.5495	1290	283	960	1.4372	324	Bioengineering	1114
3	513 m^2	0.554	San Bernardino	basketball	0.1585	1.0861	1688	45	1033	0.3692	-25	Robotics Engineering	386
5	794 m^2	0.6622	Long Beach	running	0.9674	0.8183	-63	1978	841	-0.2493	282	Electrical Engineering	554
4	666 m^2	1.1274	Moreno Valley	track & field	0.2166	0.5606	1350	1060	1129	3.003	-3	Human Computer Interaction	710
5	89 m^2	-0.2462	Long Beach	golf	1.8004	0.4217	403	-171	-373	-0.6132	1331	Electrical Engineering	115
3	923 m^2	1.3235	San Jose	soccer	1.667	1.1101	1301	1021	-2437	0.9309	-226	Robotics Engineering	115
2	-32 m^2	0.3453	Santa Ana	boxing	0.5949	0.0112	958	-106	575	2.043	2392	Games and Playable Media	840
1	1555 m^2	0.2767	Santa Clarita	motor sports	1.3452	0.6092	-374	-851	283	-1.2303	651	Computer Science	957
5	-265 m^2	0.8811	Long Beach	golf	-0.4796	-0.7264	-794	1014	1503	0.1983	-265	Bioengineering	-16
5	578 m^2	0.2677	Sacramento	golf	0.9445	-0.6635	-1321	1109	1686	0.4396	1769	Electrical Engineering	580
2	1757 m^2	1.3511	Bakersfield	volleyball, baseball	0.0253	-0.4103	222	-532	1756	-0.641	2336	Games and Playable Media	560
3	-383 m^2	-0.4125	San Jose	basketball	1.4131	-0.5184	1990	1146	-522	2.7144	-939	Biotechnology	217
4	1114 m^2	0.3195	San Francisco	track & field	-0.8947	0.4805	978	2882	1788	0.7099	-742	Human Computer Interaction	978
0	70 m^2	0.501	Fremont	tennis	1.4162	1.5342	365	-1122	345	0.2542	-41	APPLIED MATHEMATICS	-497
0	-671 m^2	1.1028	Riverside	ice hockey	1.1909	0.7447	-880	2233	-760	0.454	1327	Bioinformatics	612
5	1327 m^2	0.0087	Irvine	GOLF	-0.5438	0.0999	-1134	-86	1500	0.1413	-67	Electrical Engineering	48
5	1788 m^2	1.5445	Long Beach	running	0.4889	1.0527	1367	1577	975	0.6959	248	Natural Language Processing	301
4	-205 m^2	-1.2355	San Francisco	track & field	-0.3187	0.6608	624	369	2030	0.8067	1403	Bioinformatics	-247
2	-391 m^2	2.071	Stockton	baseball, boxing	-0.5955	0.5725	906	604	1167	1.2122	448	Games and Playable Media	375
2	-19 m^2	0.0526	Stockton	boxing	1.3819	0.5552	1217	-47	-241	-0.4702	-206	STATISTICS	-377
0	1065 m^2	0.5353	Los Angeles	ice hockey	1.0045	0.3663	846	1786	-887	1.5287	208	Games and Playable Media	49
3	600 m^2	-0.3829	San Jose	football	1.7502	0.2568	-914	719	3121	2.1265	813	Technology and Information Management	632
1	633 m^2	1.5553	Santa Clarita	motor sports	0.066	1.6989	1859	488	1098	0.7013	855	Computer Science	-458
4	967 m^2	0.7947	San Francisco	track & field	0.6763	0.7143	1086	844	-312	2.0114	1048	Bioinformatics	1279
1	1669 m^2	1.9099	Santa Clarita	motor sports	0.2531	1.2405	-1282	809	658	0.7582	356	Computer Science	-489
1	425 m^2	-0.1386	Santa Clarita	motor sports	-0.1952	-0.3923	1156	208	1311	-0.3592	-175	Computer Science	-322
1	1203 m^2	0.5084	Santa Clarita	motor sports	-0.5199	1.1934	301	2088	450	0.7171	1803	Computer Science	-715
3	141 m^2	-0.9424	San Bernardino	football	0.6348	1.1239	1632	81	760	0.4498	-1039	Biotechnology	-225
3	945 m^2	-0.4542	San Jose	football, soccer	0.6644	0.4044	1981	-641	-100	0.4768	527	Robotics Engineering	38
2	-797 m^2	0.5971	Oakland	volleyball, boxing	1.021	0.6325	1250	-259	1170	-0.6243	1995	Statistics	
3	-1495 m^2	1.2646	San Diego	Soccer	-0.5798	1.5191	129	-504	1107	-0.0729	1845	Robotics Engineering	313
4	416 m^2	1.2009	San Francisco	badminton	1.1021	0.2548	1004	23	60	0.81	-687	Bioinformatics	1852
3	846 m^2	1.519	San Diego	soccer, football	0.2097	0.8274	1508	-918	1930	-0.5482	1224	Technology and Information Management	305
4	456 m^2	1.8432	Anaheim	badminton	1.6112	-0.1365	867	-548	-29	-0.5681	76	Human Computer Interaction	1631
0	452 m^2	1.3558	Los Angeles	tennis	-0.518	0.5949	268	2085	-1487	0.0693	481	Technology and Information Management	450
5	1528 m^2	0.5729	Irvine	running	1.9677	0.1481	12	-225	-1048	0.2519	111	Bioengineering	-1394
5	193 m^2	0.5047	Long Beach	golf	0.4396	1.5234	-148	-294	611	-0.397	-604	Natural Language Processing	1335
3	-282 m^2	-1.1519	sAN bERNARDINO	football, basketball	0.2355	0.538	1012	202	-744	0.2255	124	N/A	1062
1	-223 m^2	0.9231	Santa Clarita	motor sports	0.7896	1.2463	585	357	446	0.3144	285	Computer Science	-604
2	2132 m^2	-1.7011	Santa Ana	baseball, boxing	1.7938	1.0377	761	972	296	1.4186	-173	Statistics	-725
2	1451 m^2	0.3914	Santa Ana	volleyball, baseball	1.0151	1.5382	54	-65	745	0.5694	858	Statistics	96
0	-307 m^2	0.5962	Riverside	tennis	-0.7393	1.6683	-137	1108	1125	1.4096	901	Applied Mathematics	293
2	1532 m^2	0.7128	Oakland	baseball, boxing	0.2774	n/a	1098	316	2724	0.5023	817	Statistics	N/A
4	484 m^2	1.2083	Moreno Valley	track & field	0.653	0.7014	2177	242	597	1.8032	-1600	Bioinformatics	-323
0	-542 m^2	1.6064	Riverside	motor sports	0.5888	1.3739	-109	-50	-314	1.1904	1459	Data Science	-400
2	-34 m^2	0.9415	Santa Ana	volleyball	-0.0221	-0.1418	-154	629	1449	0.3463	820	Games and Playable Media	235
2	845 m^2	0.3468	Santa Ana	boxing, baseball	0.8093	0.0471	391	1460	1532	-1.0304	968	Statistics	-774
4	80 m^2	2.1637	Anaheim	track & field	-1.1581	0.4313	190	-425	1219	-0.8473	987	Bioinformatics	182
4	674 m^2	0.3908	San Francisco	track & field	-0.5444	0.2178	850	922	626	-0.4037	-211	Bioinformatics	521
3	-1662 m^2	-0.6818	San Jose	soccer, basketball	0.4836	2.2203	1153	1390	816	-1.6135	-290	Robotics Engineering	-256
1	1646 m^2	0.707	Santa Clarita	motor sports	1.4078	1.1341	-1153	-613	863	0.1111	2689	Computer Science	?
2	-603 m^2	0.4868	Oakland	baseball, boxing	1.5402	1.4683	-256	1364	2088	1.1703	1753	Statistics	822
1	871 m^2	-0.7083	Santa Clarita	motor sports	1.4225	0.5856	-85	-703	303	0.31	1179	Computer Science	-315
3	-198 m^2	0.0702	Modesto	football	1.0328	1.0936	2036	-1353	519	0.71	398	Biotechnology	-109
4	2415 m^2	1.6811	San Francisco	badminton	0.1077	0.2894	-655	1088	1423	1.6461	-1176	Computer Science	-196
0	-12 m^2	1.5903	Fremont	tennis	0.8449	0.7599	552	826	282	0.7441	879	Applied Mathematics	1224
5	1721 m^2	0.946	Stockton	running	0.9291	0.6604	-375	5	507	2.9381	2697	Applied Mathematics	137
4	279 m^2	0.9451	Fresno	badminton	1.269	0.8294	627	2860	251	0.2647	-1224	Bioinformatics	1283
3	11 m^2	-0.0503	MODESTO	football	0.2033	0.5626	-102	-1231	1552	1.4526	528	Robotics Engineering	209
5	940 m^2	0.0726	Long Beach	running	0.7859	0.9659	1280	-73	613	1.0965	1266	Bioengineering	1124
3	27 m^2	-0.075	San Bernardino	football	1.0185	1.1984	607	1794	1375	0.63	796	Technology and Information Management	232
4	-379 m^2	0.8822	Fresno	badminton	0.021	0.5663	647	1346	1416	1.6606	50	Bioinformatics	-1
0	327 m^2	1.1097	Riverside	tennis	-0.381	0.8015	439	-253	1125	0.9689	331	Data Science	833
3	-482 m^2	1.1857	Modesto	soccer, basketball	1.5836	1.0013	762	1209	861	-1.082	136	Biotechnology	1467
5	-2 m^2	0.6487	Irvine	golf	2.01	-0.4271	215	1331	-1995	0.7774	550	Electrical Engineering	-166
3	219 m^2	0.3049	San Diego	BASKETBALL	1.9903	0.7246	507	-788	536	1.6934	556	Biotechnology	-895
4	721 m^2	0.3457	San Francisco	track & field	0.0461	-0.6975	1367	-163	1551	0.7016	1159	Human Computer Interaction	-237
5	329 m^2	1.2006	Long Beach	running	0.9033	0.6564	126	289	-743	0.8393	-150	Electrical Engineering	-858
3	813 m^2	0.2605	San Bernardino	football, basketball	1.739	1.2384	None	1135	1717	0.0095	1963	Robotics Engineering	468
0	539 m^2	0.4926	Anaheim	ice hockey	0.1938	0.0845	-185	1994	47	-0.4438	-90	Computer Engineering	1306
0	590 m^2	1.3689	Riverside	ice hockey	0.4926	1.0843	-103	767	-53	-0.507	-345	Computational Media	-707
4	-387 m^2	-0.8956	Fresno	badminton	-1.741	1.1342	541	197	600	0.8404	182	Human Computer Interaction	1959
2	1403 m^2	0.471	Santa Ana	boxing, volleyball	-0.7602	None	1944	-101	1349	1.1186	483	Games and Playable Media	329
2	1248 m^2	-0.6835	Santa Ana	baseball	-0.7429	0.865	-392	1327	1100	0.9397	1253	Statistics	-227
5	223 m^2	0.8886	Long Beach	running	1.0583	-0.1638	738	342	471	0.9003	374	Electrical Engineering	-664
3	-210 m^2	1.0589	Chula Vista	basketball	1.2429	-0.998	-10	249	11	1.0974	94	Robotics Engineering	1118
5	661 m^2	-0.3551	Sacramento	running	1.6335	0.1089	-1064	-105	1966	1.9194	1196	Electrical Engineering	110
2	32 m^2	0.2818	Stockton	baseball, boxing	0.2196	1.6366	-367	-1821	-520	-0.0935	946	Games and Playable Media	-386
0	389 m^2	1.0902	Riverside	tennis	0.4687	0.2851	510	2949	756	1.5878	224	Technology and Information Management	-2188
0	921 m^2	0.3945	Riverside	ice hockey	1.7084	0.6752	-968	629	-1616	0.0599	1182	Human Computer Interaction	-33
0	1105 m^2	0.7022	Los Angeles	ice hockey	0.644	2.052	304	541	-598	0.732	-431	APPLIED MATHEMATICS	-366
2	1697 m^2	0.7434	Oakland	volleyball	0.4911	0.9952	1829	244	-496		-906	Games and Playable Media	539
4	-99 m^2	1.6041	Anaheim	badminton	1.2445	0.0663	-449	1602	None	0.619	145	Games and Playable Media	1052
4	933 m^2	1.4186	Fresno	track & field	-1.5018	0.0872	1410	467	1463	1.2641	488	Human Computer Interaction	1161
1	1378 m^2	1.385	Santa Clarita	motor sports	0.3274	1.164	-959	1224	1712	-0.7382	909	Computer Engineering	148
3	-168 m^2	1.7404	San Diego	basketball	-1.0761	0.1336	-674	-490	802	-0.117	1349	Electrical Engineering	150
2	1265 m^2	0.854	Santa Ana	baseball	1.1533	0.6702	1626	1025	-57	2.0398	1307	Games and Playable Media	-254
0	617 m^2	0.2575	Los Angeles	tennis	-0.4148	0.7654	-999	481	-499	2.6162	1490	Applied Mathematics	-387
4	1202 m^2	0.2198	Anaheim	track & field	-1.338	0.4902	-302	-725	1076	1.2737	508	Bioinformatics	365
0	454 m^2	0.5256	Fremont	tennis	0.7855	0.5809	-5	1941	10	0.3685	-62	Computer Game Design	631
1	-1233 m^2	1.2015	Santa Clarita	motor sports	1.2103	-0.0457	118	1066	1844	-0.112	382	Computer Science	-1987
2	2263 m^2	1.7415	Bakersfield	baseball, boxing	1.7402		295	1253	767	-0.6852	723	Games and Playable Media	611
1	315 m^2	1.0481	Santa Clarita	motor sports	-0.0929	0.4119	-1116	-811	2900	-0.1273	1403	Computer Science	978
3	-221 m^2	0.1993	Modesto	football, soccer	0.5454	0.7458	1854	841	1684	1.891	694	Robotics Engineering	-70
3	195 m^2	0.3292	San Diego	football	0.1047	0.2003	649	-2066	996	0.7553	359	Technology and Information Management	1398
1	103 m^2	0.9552	Santa Clarita	motor sports	-0.3699	0.5908	354	2284	2651	1.4744	644	Computer Science	781
3	1630 m^2	-0.247	None	football	0.4815	1.2417	1900	274	1813	1.156	356	Robotics Engineering	359
2	316 m^2	0.1853	Bakersfield	boxing, volleyball	0.6706	1.5047	832	54	-294	2.5584	1263	Games and Playable Media	-793
2	1391 m^2	-0.2368	Oakland	baseball, volleyball	-0.5118	1.6615	106	386	1119	1.251	718	Statistics	-365
4	1050 m^2	1.3468	Fresno	track & field	-0.0183	0.0173	-54	107	436	0.7344	1162	Bioinformatics	-117
4	2466 m^2	1.1569	Fresno	track & field	0.7313	-0.3228	1347	2214	958	0.7272	679	Bioinformatics	467
5	-377 m^2	0.8051	Sacramento	golf	0.2224	0.772	116	-1006	-284	-0.526	970	Natural Language Processing	909
4	586 m^2	0.3259	San Francisco	track & field	0.5443	-1.2314	211	-678	834	-0.8752	788	Bioinformatics	834
0	1058 m^2	1.3485	Fremont	ice hockey	1.7512	0.9372	-565	201	-641	0.5979	459	Applied Mathematics	-1432
3	883 m^2	1.0053	Modesto	soccer, basketball	-1.299	0.0571	616	1508	1797	2.0631	1609	Technology and Information Management	-908
1	-285 m^2	1.0265	Santa Clarita	motor sports	-0.3201	-0.0212	2018	147	2361	0.1226	1881	Computer Science	-689
5	915 m^2	-0.7708	Irvine	running	-0.0808	-0.5348	-753	2050	524	1.9272	2655	Electrical Engineering	-340
5	1686 m^2	0.8773	Irvine	running	1.8788	0.3986	529	1263	730	-1.4045	215	Bioengineering	241
2	-96 m^2	0.4992	Oakland	volleyball	-0.2233	1.5516	-1485	1109	1489	-0.5817	246	Games and Playable Media	377
5	-350 m^2	None	Long Beach	running	0.8392	0.6805	-384	-987	-306	1.2401	539	Natural Language Processing	1355
2	1327 m^2	-0.694	Stockton	boxing, baseball	0.9142	1.0273	549	1482	-328	-0.0247	807	Statistics	-198
1	1487 m^2	2.3617	Santa Clarita	motor sports	1.0196	0.0021	715	311	-1982	-0.6137	1851	Computer Science	104
4	525 m^2	1.8624	moreno valley	badminton	-0.5901	0.523	23	1300	1384	-1.1546	992	Human Computer Interaction	1213
3	-593 m^2	0.8498	San Jose	soccer, basketball	0.7669	0.0146	964	-829	-258	1.2141	844	Robotics Engineering	-173
1	-875 m^2	1.2967	santa clarita	motor sports	-0.9617	1.3899	912	1898	751	0.4833	-414	Computer Science	-30
0	1481 m^2	2.009	Fremont	ice hockey	-1.0072	0.4355	518	-71	-287	-0.6274	196	Applied Mathematics	-160
4	793 m^2	2.1944	Moreno Valley	badminton	0.2257	0.379	926	238	778	-0.3493	-189	Human Computer Interaction	237
2	1614 m^2	0.4703	Santa Ana	volleyball	-0.0609	0.1688	1343	108	1252	0.3626	356	Games and Playable Media	-1361
1	-30 m^2	1.136	Santa Clarita	motor sports	0.1013	1.3324	962	315	1811	-0.1336	224	Computer Science	429
2	1258 m^2	0.2319	Santa Ana	BOXING	-1.3493	0.2814	767	-655	N/A	3.1546	1226	Robotics Engineering	158
2	352 m^2	0.5848	San Francisco	baseball, boxing	-0.1952	0.9956	785	1741	1135	-0.7723	374	Electrical Engineering	-1933
0	-412 m^2	1.5102	Riverside	ice hockey	1.2582	1.2403	35	902	-300	0.8725	539	Games and Playable Media	-218
2	1009 m^2	-0.2164	Bakersfield	baseball	0.8138	0.2097	-262	-511	1113	-0.7192	NULL	Statistics	1026
5	424 m^2	0.4986	Long Beach	running	0.1371	0.6729	-1163	514	-1006	1.1836	1587	Natural Language Processing	1506
1	-622 m^2	0.3682	Santa Clarita	motor sports	1.7948	1.3507	589	520	315	0.187	1089	Computer Science	-373
4	713 m^2	0.5883	Santa Clarita	badminton	0.342	1.6513	2198	-1126	-159	0.4865	760	Biotechnology	980
0	1427 m^2	1.6354	Fremont	tennis	0.2322	0.3813	-569	-206	-1927	2.84	5	Computational Media	703
2	1131 m^2	-0.4767	Santa Ana	volleyball	1.2478	0.7665	569	1064	2049	0.5889	344	Statistics	-1198
3	-1480 m^2	0.932	San Diego	basketball	-0.3575	0.976	1012	-1419	2115	0.8983	917	Technology and Information Management	None
0	333 m^2	1.8921	Riverside	tennis	1.6652	1.4118	-127	1642	398	-0.053	260	Applied Mathematics	-686
3	26 m^2	0.1743	San Diego	basketball, football	-0.0901	0.6453	972	359	70	1.801	-965	Robotics Engineering	627
0	-161 m^2	0.5921	Fremont	tennis	2.0749	1.0846	592	2060	-579	-0.732	1732	Computer Engineering	462
2	-1235 m^2	-0.6676	Oakland	volleyball	1.1175	1.8148	23	1060	1681	2.0061	1081	sTATISTICS	151
0	454 m^2	-0.0933	Chula Vista	tennis	0.9089	0.4726	1123	1910	-1596	0.0835	-262	Data Science	564
3	894 m^2	-0.3956	san jose	soccer, basketball	1.6673	0.208	92	-1422	2048	-0.4496	1459	COMPUTER SCIENCE	-1704
